code_module,code_presentation,id_student,dataplus,dualpane,externalquiz,folder,forumng,glossary,homepage,htmlactivity,oucollaborate,oucontent,ouelluminate,ouwiki,page,questionnaire,quiz,repeatactivity,resource,sharedsubpage,subpage,url,final_result
FFF,2013B,545751,0,0,0,0,162,0,210,0,0,469,8,19,0,3,390,0,17,0,170,10,Fail
FFF,2013B,545791,0,0,0,0,0,0,6,0,0,6,0,0,0,0,3,0,0,0,5,0,Withdrawn
FFF,2013B,545909,3,1,0,0,194,0,255,0,0,1195,1,6,17,3,708,0,30,0,195,30,Pass
FFF,2013B,545918,0,0,0,0,19,0,47,0,0,93,0,0,6,0,61,0,9,0,36,7,Withdrawn
FFF,2013B,545944,0,0,0,0,23,0,92,0,0,84,5,1,2,0,2,0,16,0,55,16,Withdrawn
FFF,2013B,545951,0,0,0,0,71,0,111,0,0,203,2,10,11,3,84,0,11,0,77,7,Withdrawn
FFF,2013B,546048,0,0,0,0,29,0,38,0,0,8,2,0,0,0,1,0,11,0,13,2,Fail
FFF,2013B,546141,0,0,0,0,0,0,4,0,0,2,0,0,0,0,133,0,0,0,8,1,Fail
FFF,2013B,546164,0,0,0,0,34,2,89,0,0,68,4,6,29,0,0,0,23,0,55,8,Withdrawn
FFF,2013B,546215,16,10,0,0,312,0,564,0,0,2055,37,24,12,21,764,0,50,0,320,43,Pass
FFF,2013B,546243,0,0,0,0,69,0,64,0,0,93,2,1,6,0,92,0,15,0,50,18,Withdrawn
FFF,2013B,546262,0,4,0,0,140,0,92,0,0,647,0,8,6,11,34,0,22,0,96,12,Withdrawn
FFF,2013B,546329,0,4,0,0,91,0,209,0,0,440,28,3,2,0,728,0,27,0,227,27,Fail
FFF,2013B,546348,18,9,0,0,274,0,477,0,0,2310,4,29,4,34,967,0,37,0,325,46,Pass
FFF,2013B,546396,0,1,0,0,148,0,51,0,0,348,1,17,7,0,1,0,32,0,86,12,Withdrawn
FFF,2013B,546408,0,0,0,0,167,0,122,0,0,162,9,0,5,0,48,0,9,0,89,18,Fail
FFF,2013B,546412,1,0,0,0,151,0,351,0,0,769,8,8,0,0,663,0,31,0,258,41,Fail
FFF,2013B,546431,0,0,0,0,24,0,15,0,0,37,0,0,1,0,0,0,10,0,43,4,Fail
FFF,2013B,546439,0,1,0,0,142,0,258,0,0,598,6,99,5,10,355,0,29,0,203,10,Withdrawn
FFF,2013B,546464,32,21,0,0,1816,0,1089,0,0,2330,94,131,18,52,677,0,53,0,561,59,Distinction
FFF,2013B,546563,0,1,0,0,163,0,281,0,0,971,5,45,3,11,437,0,25,0,212,15,Withdrawn
FFF,2013B,546583,27,17,0,0,1765,0,1681,0,0,1805,26,38,10,28,662,0,39,0,413,56,Pass
FFF,2013B,546682,22,4,0,0,389,0,412,0,0,2003,29,16,13,27,694,0,52,0,362,61,Pass
FFF,2013B,546780,0,0,0,0,104,24,201,0,0,429,13,10,1,0,106,0,18,0,128,13,Fail
FFF,2013B,546868,0,0,0,0,43,0,59,0,0,85,0,0,0,0,241,0,2,0,34,5,Fail
FFF,2013B,546912,11,4,0,0,148,0,264,0,0,1321,27,17,6,15,596,0,16,0,132,13,Pass
FFF,2013B,546925,16,20,0,0,532,0,498,0,0,1750,34,94,21,43,748,0,47,0,356,63,Pass
FFF,2013B,546932,0,0,0,0,46,0,256,0,0,1331,17,22,3,6,451,0,31,0,161,15,Pass
FFF,2013B,547014,37,8,0,0,821,0,556,0,0,2537,17,123,21,49,720,0,31,0,410,50,Pass
FFF,2013B,547128,0,4,0,0,107,0,207,0,0,1065,14,23,1,6,252,0,19,0,230,11,Withdrawn
FFF,2013B,547228,15,3,0,0,465,0,708,0,0,943,23,10,3,6,1269,0,22,0,310,41,Pass
FFF,2013B,547302,0,0,0,0,208,0,131,0,0,131,14,0,4,0,154,0,3,0,79,2,Fail
FFF,2013B,547399,6,1,0,0,341,0,164,0,0,1027,2,10,9,6,601,0,27,0,182,23,Pass
FFF,2013B,547400,0,0,0,0,215,0,110,0,0,454,0,5,4,3,695,0,14,0,135,13,Distinction
FFF,2013B,547534,0,0,0,0,96,0,67,0,0,160,0,0,4,5,2,0,0,0,86,15,Fail
FFF,2013B,547581,49,10,0,0,1764,0,603,0,0,1829,2,74,15,22,1056,0,35,0,349,33,Distinction
FFF,2013B,547609,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,Withdrawn
FFF,2013B,547666,0,0,0,0,2,0,50,0,0,202,1,0,2,0,7,0,4,0,68,9,Withdrawn
FFF,2013B,547876,0,0,0,0,61,0,23,0,0,65,17,3,2,0,1,0,2,0,40,4,Withdrawn
FFF,2013B,547884,0,0,0,0,121,0,140,0,0,424,6,0,4,0,11,0,29,0,112,18,Withdrawn
FFF,2013B,547953,0,2,0,0,115,0,232,0,0,674,8,0,4,0,220,0,32,0,177,21,Fail
FFF,2013B,548043,0,0,0,0,1,0,7,0,0,1,0,0,0,0,16,0,0,0,3,0,Withdrawn
FFF,2013B,548057,0,0,0,0,65,0,173,0,0,500,5,0,11,0,977,0,30,0,312,19,Fail
FFF,2013B,548087,5,4,0,0,590,0,824,0,0,1251,13,54,6,4,2701,0,28,0,284,14,Pass
FFF,2013B,548095,29,6,0,0,176,0,442,0,0,1335,30,25,11,38,812,0,37,0,243,33,Distinction
FFF,2013B,548099,39,8,0,0,468,0,907,0,0,2501,13,33,10,36,890,0,69,0,480,64,Pass
FFF,2013B,548180,0,0,0,0,233,0,68,0,0,43,10,0,6,0,87,0,12,0,53,6,Fail
FFF,2013B,548219,25,19,0,0,255,0,533,0,0,1970,15,26,13,34,1898,0,46,0,396,30,Pass
FFF,2013B,548312,50,6,0,0,302,0,390,0,0,1792,12,81,13,44,730,0,64,0,345,57,Distinction
FFF,2013B,548352,11,4,0,0,431,0,381,0,0,1075,0,24,8,21,1568,0,47,0,409,30,Pass
FFF,2013B,548415,0,0,0,0,380,0,354,0,0,661,29,83,71,0,355,0,44,0,269,59,Withdrawn
FFF,2013B,548459,7,17,0,0,503,0,1130,0,0,2783,94,27,1,14,1547,0,53,0,830,33,Pass
FFF,2013B,548521,50,8,0,0,1394,0,510,0,0,1732,34,21,12,37,983,0,38,0,288,36,Pass
FFF,2013B,548547,0,0,0,0,33,0,187,0,0,527,0,0,0,4,10,0,25,0,78,13,Withdrawn
FFF,2013B,548573,0,6,0,0,284,0,330,0,0,879,26,21,1,3,514,0,31,0,218,13,Withdrawn
FFF,2013B,548741,0,0,0,0,3,0,24,0,0,86,0,0,1,3,26,0,7,0,27,3,Fail
FFF,2013B,548759,59,12,0,0,919,0,1389,0,0,2618,2,72,11,36,1838,0,60,0,596,78,Pass
FFF,2013B,548764,0,0,0,0,67,0,120,0,0,557,0,2,1,0,1440,0,19,0,124,12,Pass
FFF,2013B,548857,0,5,0,0,359,0,655,0,0,1728,19,18,12,7,562,0,31,0,395,15,Pass
FFF,2013B,548893,0,0,0,0,6,0,7,0,0,52,0,9,0,0,0,0,0,0,5,0,Withdrawn
FFF,2013B,548926,0,0,0,0,142,0,137,0,0,250,9,0,0,0,617,0,15,0,177,15,Fail
FFF,2013B,548938,0,0,0,0,82,0,70,0,0,155,21,1,8,0,22,0,22,0,53,4,Fail
FFF,2013B,548948,0,0,0,0,48,0,37,0,0,177,2,11,1,0,2,0,21,0,59,5,Withdrawn
FFF,2013B,548969,0,0,0,0,98,0,82,0,0,146,3,8,4,0,55,0,12,0,45,10,Withdrawn
FFF,2013B,549014,0,0,0,0,2,0,42,0,0,259,0,0,0,0,573,0,8,0,68,5,Fail
FFF,2013B,549056,0,0,0,0,102,0,75,0,0,194,0,10,4,3,49,0,10,0,68,4,Fail
FFF,2013B,549065,38,23,0,0,278,0,823,0,0,2865,17,12,27,46,4031,0,47,0,579,67,Pass
FFF,2013B,549093,0,0,0,0,67,0,8,0,0,94,0,0,1,0,0,0,10,0,16,0,Fail
FFF,2013B,549149,0,0,0,0,26,0,28,0,0,82,0,1,5,0,1,0,2,0,27,3,Fail
FFF,2013B,549239,4,4,0,0,118,0,443,0,0,2256,3,8,8,23,762,0,34,0,369,24,Pass
FFF,2013B,549311,0,0,0,0,4,0,31,0,0,58,0,0,1,0,0,0,5,0,20,0,Withdrawn
FFF,2013B,549343,11,10,0,0,701,1,893,0,0,2485,13,51,24,21,1004,0,65,0,554,86,Pass
FFF,2013B,549369,3,3,0,0,209,0,209,0,0,1077,21,41,9,19,722,0,35,0,207,27,Pass
FFF,2013B,549370,0,7,0,0,113,0,365,0,0,1550,8,39,3,5,750,0,36,0,375,28,Fail
FFF,2013B,549410,0,0,0,0,53,0,88,0,0,63,5,0,0,3,64,0,18,0,53,9,Fail
FFF,2013B,549420,45,11,0,0,877,0,820,0,0,1922,111,55,17,53,993,0,47,0,479,67,Distinction
FFF,2013B,549504,0,0,0,0,181,0,115,0,0,85,0,1,0,0,44,0,3,0,32,10,Withdrawn
FFF,2013B,549505,0,0,0,0,0,0,6,0,0,3,2,0,0,0,0,0,0,0,1,0,Withdrawn
FFF,2013B,549513,0,0,0,0,191,0,165,0,0,219,23,17,1,0,384,0,19,0,105,14,Withdrawn
FFF,2013B,549517,22,7,0,0,289,0,594,0,0,2441,10,29,7,22,1138,0,28,0,472,39,Pass
FFF,2013B,549537,5,3,0,0,108,0,423,0,0,1448,3,29,3,1,583,0,47,0,294,32,Pass
FFF,2013B,549596,0,6,0,0,470,0,224,0,0,692,27,23,3,9,548,0,26,0,138,14,Fail
FFF,2013B,549626,16,12,0,0,307,0,476,0,0,1795,11,72,12,19,1301,0,52,0,388,39,Pass
FFF,2013B,549670,0,0,0,0,10,0,13,0,0,57,0,0,4,0,0,0,0,0,8,0,Fail
FFF,2013B,549706,1,9,0,0,161,0,295,0,0,1149,0,35,14,10,599,0,80,0,261,28,Pass
FFF,2013B,549751,1,2,0,0,390,0,274,0,0,1018,0,2,7,16,496,0,17,0,279,13,Fail
FFF,2013B,549790,0,6,0,0,219,0,441,0,0,1434,24,18,5,3,589,0,17,0,379,50,Pass
FFF,2013B,549792,0,0,0,0,102,0,108,0,0,292,0,25,1,0,51,0,30,0,72,15,Withdrawn
FFF,2013B,549825,0,0,0,0,166,0,140,0,0,486,32,3,1,0,422,0,27,0,194,19,Pass
FFF,2013B,549898,0,3,0,0,271,0,371,0,0,869,0,21,8,6,556,0,19,0,286,30,Pass
FFF,2013B,550024,0,1,0,0,621,0,367,0,0,1145,13,79,29,15,307,0,32,0,524,41,Withdrawn
FFF,2013B,550026,0,0,0,0,26,0,134,0,0,453,8,1,0,0,502,0,13,0,99,7,Pass
FFF,2013B,550095,0,0,0,0,16,0,35,0,0,43,0,0,0,0,7,0,6,0,27,1,Fail
FFF,2013B,550123,0,3,0,0,495,0,413,0,0,1839,19,44,11,17,737,0,57,0,415,12,Pass
FFF,2013B,550246,0,0,0,0,38,0,64,0,0,145,2,1,10,0,0,0,11,0,59,9,Withdrawn
FFF,2013B,550272,0,1,0,0,74,3,300,0,0,1092,0,2,6,0,767,0,33,0,249,27,Pass
FFF,2013B,550287,24,7,0,0,414,4,481,0,0,1519,13,48,17,45,841,0,56,0,325,46,Pass
FFF,2013B,550377,0,0,0,0,123,0,82,0,0,26,0,2,1,0,34,0,1,0,22,6,Withdrawn
FFF,2013B,550435,0,0,0,0,190,0,305,0,0,670,19,3,15,0,334,0,36,0,269,10,Fail
FFF,2013B,550470,14,13,0,0,843,0,583,0,0,1423,15,50,17,24,1161,0,50,0,502,43,Distinction
FFF,2013B,550495,31,23,0,0,648,0,568,0,0,1733,10,97,15,22,1367,0,77,0,415,32,Distinction
FFF,2013B,550617,0,0,0,0,35,0,27,0,0,57,6,2,0,0,0,0,3,0,37,6,Fail
FFF,2013B,550651,3,13,0,0,245,0,367,0,0,1359,3,45,1,9,588,0,38,0,290,17,Pass
FFF,2013B,550736,23,5,0,0,388,0,434,0,0,2111,13,34,15,42,1173,0,27,0,355,27,Pass
FFF,2013B,550763,9,12,0,0,998,0,866,0,0,2719,6,29,21,20,738,0,62,0,478,50,Distinction
FFF,2013B,550787,10,5,0,0,270,0,425,0,0,1965,0,58,5,17,967,0,67,0,584,20,Fail
FFF,2013B,550792,6,12,0,0,1021,1,1128,0,0,4567,60,96,22,44,959,0,136,0,1032,109,Fail
FFF,2013B,550797,0,6,0,0,228,0,484,0,0,1375,14,31,10,9,936,0,48,0,355,50,Pass
FFF,2013B,550802,0,0,0,0,95,0,181,0,0,753,5,1,9,0,633,0,25,0,160,14,Pass
FFF,2013B,550813,5,0,0,0,210,0,141,0,0,497,7,2,3,4,401,0,19,0,145,13,Pass
FFF,2013B,550853,33,0,0,0,1396,0,674,0,0,938,76,62,9,24,1171,0,60,0,233,59,Pass
FFF,2013B,550866,0,1,0,0,66,0,183,0,0,370,5,8,0,3,321,0,17,0,80,16,Fail
FFF,2013B,550909,0,1,0,0,126,0,137,0,0,448,7,9,10,6,200,0,15,0,103,18,Fail
FFF,2013B,550933,2,1,0,0,431,0,376,0,0,765,27,1,5,0,1316,0,33,0,284,19,Pass
FFF,2013B,550961,0,0,0,0,72,1,70,0,0,128,0,0,1,0,1,0,15,0,75,4,Fail
FFF,2013B,551027,4,3,0,0,377,0,423,0,0,5495,0,28,9,9,863,0,32,0,643,24,Pass
FFF,2013B,551052,0,0,0,0,26,0,29,0,0,67,0,3,1,0,43,0,9,0,19,4,Withdrawn
FFF,2013B,551058,0,3,0,0,560,0,638,0,0,2553,5,9,5,0,1084,0,53,0,646,40,Pass
FFF,2013B,551061,0,0,0,0,60,0,47,0,0,159,8,0,4,4,1,0,28,0,74,12,Fail
FFF,2013B,551134,0,0,0,0,37,0,39,0,0,33,4,0,7,0,1,0,3,0,84,21,Withdrawn
FFF,2013B,551137,0,0,0,0,0,0,10,0,0,20,0,0,1,0,0,0,2,0,10,0,Withdrawn
FFF,2013B,551142,0,0,0,0,156,0,240,0,0,438,40,13,2,0,469,0,20,0,135,9,Withdrawn
FFF,2013B,551156,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Withdrawn
FFF,2013B,551190,0,0,0,0,26,0,10,0,0,10,0,0,2,0,2,0,0,0,5,0,Fail
FFF,2013B,551212,4,3,0,0,118,0,444,0,0,1906,7,32,6,9,656,0,48,0,295,32,Distinction
FFF,2013B,551258,6,8,0,0,87,4,206,0,0,1247,2,30,3,4,749,0,15,0,287,15,Pass
FFF,2013B,551287,0,0,0,0,26,0,20,0,0,34,0,0,1,0,1,0,10,0,20,6,Fail
FFF,2013B,551311,0,7,0,0,191,0,233,0,0,1305,114,11,7,11,496,0,25,0,205,14,Pass
FFF,2013B,551397,58,17,0,0,440,0,877,0,0,2100,40,36,23,48,2190,0,91,0,545,53,Pass
FFF,2013B,551482,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,Fail
FFF,2013B,551495,0,1,0,0,111,0,75,0,0,543,1,16,5,5,791,0,24,0,98,5,Fail
FFF,2013B,551528,0,4,0,0,171,0,327,0,0,444,2,14,6,10,430,0,21,0,170,22,Withdrawn
FFF,2013B,551583,0,0,0,0,381,0,534,0,0,1097,22,33,12,8,697,0,22,0,345,29,Pass
FFF,2013B,551602,0,4,0,0,146,0,446,0,0,918,2,23,1,0,851,0,24,0,318,25,Pass
FFF,2013B,551688,0,0,0,0,47,0,145,0,0,521,2,1,4,0,636,0,28,0,242,3,Fail
FFF,2013B,551730,0,0,0,0,155,0,52,0,0,120,2,0,1,3,92,0,2,0,50,8,Fail
FFF,2013B,551764,0,0,0,0,2,0,12,0,0,15,0,0,0,0,26,0,0,0,9,0,Withdrawn
FFF,2013B,551791,0,0,0,0,200,0,265,0,0,627,0,17,3,0,561,0,28,0,181,19,Pass
FFF,2013B,551796,6,4,0,0,411,0,443,0,0,1157,6,20,14,9,757,0,23,0,348,26,Pass
FFF,2013B,551805,0,3,0,0,26,0,198,0,0,674,0,22,7,9,592,0,29,0,161,15,Pass
FFF,2013B,552057,0,0,0,0,73,0,69,0,0,155,0,0,3,0,79,0,7,0,52,16,Fail
FFF,2013B,552142,0,0,0,0,27,0,168,0,0,214,0,2,2,0,722,0,14,0,99,16,Pass
FFF,2013B,552284,0,0,0,0,28,0,11,0,0,61,0,0,0,0,0,0,8,0,20,4,Withdrawn
FFF,2013B,552320,0,1,0,0,134,0,132,0,0,166,2,2,0,4,636,0,20,0,105,15,Pass
FFF,2013B,552374,0,7,0,0,278,0,182,0,0,1099,6,2,7,4,721,0,20,0,148,9,Pass
FFF,2013B,552395,0,0,0,0,311,3,366,0,0,684,32,2,3,0,966,0,33,0,238,25,Withdrawn
FFF,2013B,552450,0,4,0,0,306,0,381,0,0,968,3,25,3,15,1394,0,61,0,382,45,Fail
FFF,2013B,552491,0,11,0,0,291,0,222,0,0,800,12,6,0,2,894,0,53,0,321,25,Pass
FFF,2013B,552560,0,0,0,0,43,0,28,0,0,51,0,0,1,0,45,0,6,0,18,0,Fail
FFF,2013B,552567,0,0,0,0,39,0,63,0,0,285,2,2,2,0,149,0,20,0,88,5,Fail
FFF,2013B,552580,0,0,0,0,56,0,18,0,0,128,0,0,1,0,0,0,9,0,26,2,Withdrawn
FFF,2013B,552648,10,4,0,0,178,0,266,0,0,1303,1,9,6,0,501,0,27,0,301,19,Fail
FFF,2013B,552708,12,4,0,0,317,0,486,0,0,2281,2,22,5,3,876,0,40,0,403,35,Distinction
FFF,2013B,552721,0,1,0,0,236,0,187,0,0,1079,51,0,2,0,726,0,25,0,278,9,Pass
FFF,2013B,552740,0,0,0,0,42,0,81,0,0,109,5,3,11,0,56,0,7,0,90,8,Withdrawn
FFF,2013B,552834,0,2,0,0,185,0,306,0,0,678,0,62,3,3,71,0,31,0,192,9,Fail
FFF,2013B,552987,8,4,0,0,628,0,631,0,0,1692,22,10,10,15,956,0,46,0,325,37,Pass
FFF,2013B,553017,0,0,0,0,199,0,296,0,0,728,11,3,12,0,1192,0,41,0,317,19,Fail
FFF,2013B,553100,16,4,0,0,223,0,493,0,0,2398,11,23,4,24,670,0,37,0,398,27,Pass
FFF,2013B,553104,0,4,0,0,297,0,284,0,0,584,15,0,9,4,771,0,47,0,316,18,Pass
FFF,2013B,553155,6,4,0,0,507,0,378,0,0,911,35,28,4,13,453,0,27,0,179,13,Distinction
FFF,2013B,553220,5,14,0,0,855,0,464,0,0,2090,16,53,14,20,493,0,36,0,384,38,Distinction
FFF,2013B,553262,44,11,0,0,1238,4,2254,0,0,4775,107,101,22,44,5686,0,97,0,906,66,Pass
FFF,2013B,553325,0,4,0,0,548,0,449,0,0,1747,15,38,20,11,910,0,53,0,351,53,Fail
FFF,2013B,553404,0,0,0,0,0,0,20,0,0,30,0,0,1,0,0,0,2,0,22,3,Withdrawn
FFF,2013B,553425,0,4,0,0,60,0,201,0,0,604,1,2,5,3,598,0,36,0,131,22,Pass
FFF,2013B,553500,34,17,0,0,427,0,532,0,0,1607,46,40,12,21,598,0,28,0,354,35,Pass
FFF,2013B,553528,0,4,0,0,223,0,338,0,0,876,12,52,11,6,498,0,43,0,167,88,Fail
FFF,2013B,553649,0,0,0,0,352,0,218,0,0,683,5,0,2,6,663,0,27,0,192,15,Pass
FFF,2013B,553655,3,5,0,0,65,0,329,0,0,830,1,6,5,4,691,0,73,0,302,40,Pass
FFF,2013B,553727,0,1,0,0,86,0,180,0,0,505,17,5,1,3,701,0,16,0,119,15,Fail
FFF,2013B,553781,12,11,0,0,882,1,998,0,0,2409,123,79,12,8,1342,0,123,0,705,64,Pass
FFF,2013B,553813,0,0,0,0,141,0,219,0,0,834,2,7,1,0,449,0,33,0,216,8,Fail
FFF,2013B,553831,16,9,0,0,401,30,415,0,0,1288,38,67,7,25,839,0,49,0,275,48,Pass
FFF,2013B,553834,0,3,0,0,178,0,143,0,0,334,0,33,1,9,133,0,18,0,85,3,Withdrawn
FFF,2013B,553841,0,0,0,0,142,0,56,0,0,46,3,1,5,0,4,0,7,0,40,4,Fail
FFF,2013B,553878,0,7,0,0,96,0,151,0,0,759,7,4,2,9,666,0,21,0,161,15,Pass
FFF,2013B,553963,0,1,0,0,704,0,448,0,0,710,31,22,2,6,707,0,24,0,182,18,Fail
FFF,2013B,554038,2,1,0,0,229,0,494,0,0,1409,11,2,2,11,2025,0,31,0,441,58,Fail
FFF,2013B,554044,4,8,0,0,203,0,489,0,0,1742,9,24,1,6,802,0,31,0,236,27,Pass
FFF,2013B,554045,0,0,0,0,63,0,47,0,0,64,0,1,12,0,74,0,9,0,33,9,Withdrawn
FFF,2013B,554166,0,0,0,0,52,0,80,0,0,289,2,0,0,0,1081,0,24,0,112,11,Fail
FFF,2013B,554236,0,9,0,0,45,0,379,0,0,1370,20,12,13,0,683,0,53,0,323,23,Pass
FFF,2013B,554256,0,0,0,0,130,0,312,0,0,908,0,16,0,0,843,0,37,0,187,10,Fail
FFF,2013B,554289,25,3,0,0,388,0,283,0,0,1049,13,44,4,35,1052,0,24,0,200,30,Pass
FFF,2013B,554331,34,25,0,0,689,0,724,0,0,3113,34,229,21,28,1326,0,80,0,585,59,Pass
FFF,2013B,554365,0,1,0,0,14,0,89,0,0,117,0,0,0,15,382,0,5,0,63,6,Withdrawn
FFF,2013B,554372,3,4,0,0,837,0,1151,0,0,2745,52,28,5,21,787,0,34,0,485,38,Pass
FFF,2013B,554435,4,4,0,0,281,3,462,0,0,2772,22,28,8,17,1238,0,68,0,357,29,Fail
FFF,2013B,554476,38,13,0,0,208,0,440,0,0,2232,19,34,15,20,540,0,33,0,337,41,Pass
FFF,2013B,554558,6,10,0,0,985,0,1121,0,0,2661,7,51,18,19,925,0,45,0,821,52,Distinction
FFF,2013B,554592,4,10,0,0,1085,0,497,0,0,1539,54,56,5,31,773,0,41,0,329,21,Pass
FFF,2013B,554620,4,6,0,0,220,0,282,0,0,859,27,19,8,11,518,0,30,0,249,33,Pass
FFF,2013B,554664,15,10,0,0,204,0,304,0,0,786,0,77,3,28,785,0,27,0,259,29,Pass
FFF,2013B,554748,19,19,0,0,850,0,952,0,0,4070,27,20,28,47,925,0,57,0,649,70,Pass
FFF,2013B,554761,19,4,0,0,190,5,224,0,0,543,5,0,8,10,551,0,30,0,147,22,Pass
FFF,2013B,554813,3,4,0,0,357,0,484,0,0,2716,3,40,16,14,1267,0,72,0,426,43,Pass
FFF,2013B,554852,7,15,0,0,528,1,783,0,0,2903,38,106,22,14,2774,0,51,0,812,73,Pass
FFF,2013B,554888,0,1,0,0,85,0,45,0,0,72,2,4,7,0,7,0,9,0,100,18,Withdrawn
FFF,2013B,554908,11,7,0,0,617,0,659,0,0,1428,17,52,7,12,604,0,49,0,390,58,Distinction
FFF,2013B,554919,0,1,0,0,439,0,309,0,0,266,6,7,1,4,192,0,21,0,141,20,Withdrawn
FFF,2013B,554923,0,0,0,0,510,0,152,0,0,87,8,0,4,0,186,0,24,0,64,11,Fail
FFF,2013B,554940,0,0,0,0,387,0,357,0,0,781,22,22,5,0,714,0,35,0,284,31,Fail
FFF,2013B,554946,0,0,0,0,67,0,29,0,0,54,1,0,0,0,0,0,4,0,17,0,Fail
FFF,2013B,555144,1,5,0,0,712,0,455,0,0,889,41,61,1,15,1230,0,27,0,273,32,Pass
FFF,2013B,555148,0,0,0,0,33,0,5,0,0,14,0,0,0,0,0,0,2,0,4,0,Withdrawn
FFF,2013B,555178,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Withdrawn
FFF,2013B,555250,0,4,0,0,199,0,302,0,0,456,0,3,4,12,1179,0,33,0,207,23,Pass
FFF,2013B,555349,1,1,0,0,259,0,160,0,0,438,29,1,5,0,808,0,22,0,143,11,Fail
FFF,2013B,555444,0,4,0,0,510,0,702,0,0,1121,27,11,1,6,905,0,44,0,263,10,Pass
FFF,2013B,555503,0,5,0,0,635,0,614,0,0,2023,12,35,10,1,752,0,29,0,372,40,Pass
FFF,2013B,555539,0,0,0,0,0,0,3,0,0,14,0,0,0,0,0,0,4,0,4,0,Withdrawn
FFF,2013B,555609,0,0,0,0,52,0,49,0,0,99,3,4,4,0,0,0,31,0,109,19,Withdrawn
FFF,2013B,555619,0,0,0,0,100,0,153,0,0,336,9,22,6,0,173,0,5,0,118,13,Fail
FFF,2013B,555653,0,0,0,0,21,0,23,0,0,14,0,0,2,0,0,0,3,0,13,0,Withdrawn
FFF,2013B,555709,0,0,0,0,133,0,167,0,0,382,20,2,2,0,186,0,33,0,145,28,Withdrawn
FFF,2013B,555786,0,0,0,0,151,0,134,0,0,101,9,18,0,0,133,0,15,0,49,3,Withdrawn
FFF,2013B,556004,0,1,0,0,238,0,188,0,0,566,4,5,9,9,481,0,15,0,173,15,Fail
FFF,2013B,556022,27,4,0,0,252,0,553,0,0,3311,17,20,16,16,1148,0,57,0,365,38,Pass
FFF,2013B,556121,0,0,0,0,218,0,159,0,0,387,26,0,0,0,7,0,22,0,205,22,Fail
FFF,2013B,556126,0,9,0,0,235,0,156,0,0,249,3,9,3,0,2,0,34,0,126,15,Withdrawn
FFF,2013B,556133,17,10,0,0,534,0,613,0,0,2137,0,23,12,36,749,0,37,0,290,38,Pass
FFF,2013B,556153,0,0,0,0,41,0,46,0,0,91,2,2,0,2,100,0,10,0,34,3,Withdrawn
FFF,2013B,556210,1,6,0,0,604,0,1074,0,0,2961,32,13,27,24,1035,0,70,0,662,67,Pass
FFF,2013B,556251,1,3,0,0,122,0,179,0,0,845,13,7,4,3,626,0,18,0,120,10,Pass
FFF,2013B,556302,0,2,0,0,389,0,554,0,0,1612,14,11,5,0,727,0,32,0,403,30,Pass
FFF,2013B,556351,0,4,0,0,215,0,233,0,0,769,11,17,11,17,163,0,23,0,295,34,Fail
FFF,2013B,556391,5,6,0,0,453,0,360,0,0,436,33,14,12,14,620,0,28,0,170,28,Pass
FFF,2013B,556404,0,2,0,0,88,0,178,0,0,615,2,12,8,15,151,0,25,0,137,28,Withdrawn
FFF,2013B,556408,0,0,0,0,19,0,34,0,0,54,3,0,5,0,30,0,8,0,32,2,Withdrawn
FFF,2013B,556429,1,5,0,0,864,0,1020,0,0,1966,17,49,5,9,843,0,51,0,461,55,Pass
FFF,2013B,556440,0,8,0,0,626,0,667,0,0,1594,21,87,2,14,544,0,36,0,353,33,Pass
FFF,2013B,556492,0,0,0,0,123,0,108,0,0,340,8,0,0,3,537,0,33,0,92,7,Withdrawn
FFF,2013B,556498,0,0,0,0,67,0,163,0,0,1139,6,9,5,0,707,0,21,0,224,21,Pass
FFF,2013B,556540,22,23,0,0,538,0,693,0,0,4180,30,116,31,35,1015,0,52,0,797,122,Pass
FFF,2013B,556542,0,0,0,0,95,0,83,0,0,278,13,10,5,0,3,0,16,0,83,15,Withdrawn
FFF,2013B,556567,17,1,0,0,57,0,234,0,0,958,8,4,6,24,610,0,31,0,141,20,Pass
FFF,2013B,556659,16,17,0,0,410,1,698,0,0,3609,15,42,28,35,941,0,174,0,668,63,Pass
FFF,2013B,556783,70,15,0,0,4094,6,2265,0,0,2605,7,78,25,51,1251,0,74,0,676,119,Distinction
FFF,2013B,556880,0,4,0,0,452,0,299,0,0,529,13,5,8,6,86,0,14,0,95,13,Fail
FFF,2013B,556911,0,0,0,0,78,0,83,0,0,210,26,2,5,0,11,0,31,0,119,9,Withdrawn
FFF,2013B,556924,23,5,0,0,345,0,523,0,0,2814,43,33,1,7,718,0,92,0,571,43,Pass
FFF,2013B,556931,0,1,0,0,123,0,329,0,0,1393,3,8,16,9,1132,0,31,0,272,19,Fail
FFF,2013B,556945,13,14,0,0,928,0,716,0,0,1665,29,124,19,10,804,0,66,0,400,56,Pass
FFF,2013B,556970,0,0,0,0,137,0,106,0,0,92,3,9,21,0,1,0,9,0,60,11,Fail
